Year,Metabolite,Country,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean
2022,MDMA,FI,Rauma,2.29,1.59,2.48,7.78,7.8,5.47,1.89,1.92,5.88,4.19
2022,MDMA,FI,Rovaniemi,4.3,06.08,4.3,5.11,8.19,5.67,2.94,4.68,5.82,5.33
2022,MDMA,FI,Salo,0.75,1.74,1.9,2.42,3.2,1.63,1.56,1.35,2.29,1.88
2022,MDMA,FI,Savonlinna,0.7,0.7,0.73,5.44,4.48,1.57,1.32,0.91,03.06,2.13
2022,MDMA,FI,Seinäjoki,4.64,8.54,8.83,5.27,7.64,4.12,4.11,5.76,6.46,6.16
2022,MDMA,FI,Tampere,5.58,24.69,7.19,17.9,7.36,2.54,2.2,10.82,8.75,9.64
2022,MDMA,FI,Turku,7.46,6.23,07.06,12.19,17.46,10.7,6.61,6.77,11.85,9.67
2022,MDMA,FI,Vaasa,9.52,3.34,04.01,4.43,7.56,3.49,2.3,05.05,4.87,4.95
2022,MDMA,FI,Vihti,8.53,4.21,3.62,5.34,4.5,3.71,2.31,05.02,4.29,4.6
2022,MDMA,GB,Bristol,,,5.57,12.95,,,,,9.79,9.79
2022,MDMA,GR,Athens,0.47,3.23,2.25,2.39,2.77,2.85,2.79,2.16,2.56,2.39
2022,MDMA,HR,Zagreb,16.68,10.06,65.18,43.48,10.52,24.44,17.67,14.8,35.9,26.86
2022,MDMA,IS,Reykjavik Klettagarðar,14.89,41.03,20.93,57.4,64.57,34.58,43.07,33,44.37,39.5
2022,MDMA,IT,Bozen,1.93,3,2.19,6.43,5.35,2.91,1.95,2.29,4.22,3.39
2022,MDMA,LT,Kaunas,7.42,6.16,6.13,20.83,32.81,21.26,10.7,08.09,20.26,15.04
2022,MDMA,LT,Klaipeda,5.92,4.92,4.48,05.06,11.51,12.98,8.4,6.41,8.51,7.61
2022,MDMA,LT,Vilnius,10.71,10.02,11.13,50.88,76.41,36.71,18,12.97,43.78,30.58
2022,MDMA,LV,Riga,23.24,20.16,20.91,46.07,58.67,43.98,23.81,22.4,42.41,33.84
2022,MDMA,NL,Amsterdam,108.87,82.9,112.13,181.26,308.23,305.84,176.98,122.92,226.87,182.32
2022,MDMA,NL,Eindhoven,59.08,40.56,45.92,75.35,156.46,113.61,76.1,58.58,97.83,81.01
2022,MDMA,NL,Utrecht,53.62,46.93,65.98,160.13,220.87,154.45,79.4,59.98,150.35,111.62
2022,MDMA,PT,Almada,5.33,9.29,15.21,23.69,41.12,36.84,33.57,16.06,29.21,23.58
2022,MDMA,PT,Lisbon,32.09,26.19,32.09,143.08,376.06,204.33,38.7,32.33,188.89,121.79
2022,MDMA,PT,Porto,13.95,8.26,07.07,19.01,31.49,24.42,11.69,11.3,20.5,16.56
2022,MDMA,SE,Gävle,11.9,7.67,6.45,09.06,12.5,7.42,7.47,09.01,8.86,8.93
2022,MDMA,SE,Sandviken,,0.86,0.94,01.01,0.98,6.86,0.88,0.87,2.45,1.92
2022,MDMA,SE,Växjö,2.6,04.05,3.41,4.76,6.71,5.52,0.36,2.49,5.1,3.98
2022,MDMA,SI,Domžale-Kamnik,5.57,3.19,2.39,6.95,12.77,13.83,8.33,5.7,8.98,7.58
2022,MDMA,SI,Koper,1.86,1.31,1.64,6.97,12.43,4.72,04.01,2.39,6.44,4.71
2022,MDMA,SI,Kranj,4.91,03.12,4.42,38.29,16.8,06.06,3.79,3.94,16.39,11.06
2022,MDMA,SI,Ljubljana,9.76,8.58,10.42,29.36,36.34,17.2,15.18,11.17,23.33,18.12
2022,MDMA,SI,Maribor,16.06,12.92,7.44,14.66,18.51,14.47,12.44,13.81,13.77,13.79
2022,MDMA,SI,Novo mesto,2.3,1.59,3.2,2.4,2.79,4.64,3.71,2.53,3.26,2.95
2022,MDMA,SI,Velenje,5.6,5.88,6.96,14.32,11.99,12.12,6.28,5.92,11.35,09.02
2022,MDMA,SK,Bratislava C,4.55,6.84,23.72,24.61,12.44,7.12,6.18,5.86,16.97,12.21
2022,MDMA,SK,Piestany,3.26,0.45,0.52,7.33,4.9,0.48,0.47,1.39,3.31,2.49
2022,MDMA,TR,Adana,7.96,6.96,6.36,8.83,12.7,8.42,8.17,7.69,09.08,8.48
2022,MDMA,TR,Istanbul (II-VII),4.87,06.12,3.81,6.57,8.94,9.55,5.6,5.53,7.22,6.49
2022,cocaine,AT,Graz,163.63,153.52,193.23,241.92,225.36,146.9,139.79,152.32,201.85,180.62
2022,cocaine,AT,Hall-Wattens,250.21,254.08,283.7,356.65,343.63,246.85,200.89,235.06,307.71,276.57
2022,cocaine,AT,Innsbruck,301.15,324.95,373.86,486.61,432,305.2,288.61,304.9,399.42,358.91
2022,cocaine,AT,Kapfenberg,94.4,67.2,88.06,102.49,148.83,81.98,98.9,86.84,105.34,97.41
2022,cocaine,AT,Klagenfurt,147.89,146.99,252.46,210.99,222.31,182.01,128.09,140.99,216.94,184.39
2022,cocaine,AT,Knittelfeld,43.13,63.29,61.35,88.81,104.44,55.99,52.52,52.98,77.65,67.08
2022,cocaine,AT,Korneuburg,134.34,185.54,99.19,343.38,239.99,183.79,164.64,161.51,216.59,192.98
2022,cocaine,AT,Kufstein,504.04,545.85,569.43,632.9,665.51,429.72,409.12,486.33,574.39,536.65
2022,cocaine,AT,Purgstall,16.62,49.59,65.13,63.96,27.55,5.76,43.02,36.41,40.6,38.8
2022,cocaine,AT,Region Millstättersee,91.17,114.47,126.26,152.07,108.67,102.51,78.86,94.84,122.38,110.57
2022,cocaine,AT,Salzburg,174.68,174.96,197.81,213.77,236.25,186.49,161.67,170.44,208.58,192.23
2022,cocaine,AT,Steyr,50.89,34.57,45.53,195.29,145.78,56.53,44.05,43.17,110.78,81.8
2022,cocaine,AT,Strass im Zillertal,124.94,139.15,150.49,184.8,190.99,124.69,129.51,131.2,162.74,149.22
2022,cocaine,AT,Wasserverband Hofsteig,268.3,242.15,345.38,437.14,409.94,279.13,258.85,256.43,367.9,320.13
2022,cocaine,AT,Wien,287.63,341.65,396.64,452.43,455.06,360.55,300.1,309.79,416.17,370.58
2022,cocaine,AT,Wiener Neustadt,154.62,176.96,151.96,214.37,224.99,162.41,142.86,158.15,188.43,175.45
2022,cocaine,AT,Wildon,135.97,152.3,170.28,218.3,232.13,146.04,116.89,135.05,191.69,167.42
2022,cocaine,BE,Antwerp Zuid,1582.68,3175.71,2295.28,1767.23,2154.56,3996.27,1697.97,2152.12,2553.33,2381.39
2022,cocaine,BE,Brussels,931.81,865.82,1189,1159.42,1125.32,828.32,793.93,863.85,1075.51,984.8
2022,cocaine,CH,Basel,820.86,681.95,839.81,1098.47,972.96,738.54,712.21,738.34,912.44,837.83
2022,cocaine,CH,Berne,484.77,456.49,687,621.49,627.14,451.72,420.86,454.04,596.84,535.64
2022,cocaine,CH,Geneva,723.42,697.08,945.89,834.32,987.99,598.32,600.76,673.76,841.63,769.69
2022,cocaine,CH,Zurich,1025.93,838.18,946.15,1060.7,1237.11,787.1,622.47,828.86,1007.76,931.09
2022,cocaine,CY,Agia Napa,56.61,09.08,8.89,33.75,61.64,44.32,28.31,31.57,37.15,34.76
2022,cocaine,CY,Larnaca,36.37,12.26,7,30.78,61.87,36.03,35.09,27.91,33.92,31.34
2022,cocaine,CY,Limassol,86,54.44,75.31,130.98,144.99,123.08,75.86,72.1,118.59,98.67
2022,cocaine,CY,Nicosia (2),40.99,42.15,40.67,52.62,56.56,58.95,30.88,38.01,52.2,46.12
2022,cocaine,CY,Paphos,21.56,25.23,27.74,43.2,49.38,32.84,26.22,24.34,38.29,32.31
2022,cocaine,CZ,Brno,40.9,66.07,68.98,79.68,155.9,134.78,92.83,66.6,109.84,91.31
2022,cocaine,CZ,České Budějovice,110.24,45.93,78.43,84.72,131.83,168.65,86.87,81.01,115.91,100.95
2022,cocaine,CZ,Karlovy Vary,74.16,243.57,138.13,180.48,64.04,59.08,67.55,128.43,110.43,118.14
2022,cocaine,CZ,Ostrava,51.75,47.87,,89.8,123.32,63.6,53.74,51.12,92.24,71.68
2022,cocaine,CZ,Prague (2),599.12,414.46,339.52,412.8,445.66,789.69,592.56,535.38,496.92,513.4
2022,cocaine,DE,Berlin (4),458.07,376.72,543.48,637.67,905.74,472.5,453.45,425.77,620.66,541.34
2022,cocaine,DE,Chemnitz,14.19,21.38,26.56,34.18,38.73,27.74,,17.78,31.8,27.13
2022,cocaine,DE,Dortmund,271.86,333.38,420.88,315.29,460.96,295.66,,302.62,373.2,349.67
2022,cocaine,DE,Dresden,30.07,40.94,48.12,65.76,73.68,43.64,38.92,36.64,57.8,48.73
2022,cocaine,DE,Dülmen,81.69,68.3,130.14,212.71,211.11,,67.51,72.5,184.65,128.58
2022,cocaine,DE,Erfurt,47.33,84.58,53.12,130.48,120.26,66.56,45.81,59.24,92.61,78.31
2022,cocaine,DE,Magdeburg,135.5,196.46,171.62,243.12,269.12,222.38,184.02,171.99,226.56,203.17
2022,cocaine,DE,Munich G,192.66,218.42,223.31,322.38,300.13,221.37,176.62,195.9,266.8,236.41
2022,cocaine,DE,Nuremberg,45.93,49.76,63.98,82.48,90.43,55.77,44.63,46.77,73.17,61.86
2022,cocaine,DE,Saarbrücken (2),208.82,171.56,145.06,188.92,235.96,223.91,195.46,191.95,198.46,195.67
2022,cocaine,DK,Copenhagen,438.92,405,726.99,1029.23,884.93,607.44,438.94,427.62,812.15,647.35
2022,cocaine,EE,Kohtla-Järve (2),17.34,24.02,22.38,18.46,36.97,64.7,48.21,29.92,35.63,33.18
2022,cocaine,EE,Tallinn,155.29,164.95,244.57,206.86,247.84,218.26,175.03,165.09,229.38,201.83
2022,cocaine,ES,Barcelona,339.39,444.52,715.78,896.36,951.39,485.46,522.94,435.62,762.25,622.26
2022,cocaine,ES,Castellon,484.1,487.5,540.33,662.1,606.57,632.88,466.59,479.4,610.47,554.3
2022,cocaine,ES,Lleida,734.72,572.62,570.88,1061.06,985.27,820.69,571.53,626.29,859.47,759.54
2022,cocaine,ES,Santiago,332.56,425.32,496.03,828.98,676.23,404.02,372.56,376.81,601.31,505.1
2022,cocaine,ES,Tarragona,1326.76,1500.66,1733.88,1936.34,1929.49,1557.14,1289.56,1372.33,1789.21,1610.55
2022,cocaine,ES,Valencia (3),617.91,576.09,458.54,699.41,899.52,811.08,1006.27,733.42,717.14,724.12
2022,cocaine,FI,Espoo,49.13,53.35,55.04,100.74,109,64.13,45.05,49.18,82.23,68.06
2022,cocaine,FI,Helsinki,77.9,83.77,95.95,173.47,202.3,114.49,84.67,82.11,146.55,118.93
2022,cocaine,FI,Hämeenlinna,2.9,02.06,3.14,10.43,18.7,14.26,4.99,3.31,11.63,08.07
2022,cocaine,FI,Joensuu,3.15,1.62,2.72,6.94,13.13,7.25,06.07,3.61,7.51,5.84
2022,cocaine,FI,Jyväskylä,4.34,04.06,5.69,11.59,11.85,3.53,3.57,4.17,8.16,6.45
2022,cocaine,FI,Kajaani,0.11,0.23,1.9,01.08,0.23,0.13,0.5,0.28,0.83,0.6
2022,cocaine,FI,Kemi,0.1,0.1,0.1,0.1,0.1,0.11,0.21,0.14,0.1,0.12
2022,cocaine,FI,Kokkola,0.75,0.54,0.49,0.6,0.64,0.7,1.93,01.07,0.61,0.81
2022,cocaine,FI,Kotka,11.59,15.16,25.94,27.62,30.38,19.48,31.61,19.45,25.86,23.11
2022,cocaine,FI,Kouvola,8.39,9.86,7.42,12.71,8.17,3.91,6.85,8.37,08.05,8.19
2022,cocaine,FI,Kuopio,8.75,5.16,12.97,21.48,49.56,25.97,18.82,10.91,27.49,20.39
2022,cocaine,FI,Lahti,44.52,59.89,49.92,88.41,99.48,45.41,37.07,47.16,70.81,60.67
2022,cocaine,FI,Lappeenranta,0.8,8.72,7.85,20.99,22.99,10.29,6.85,5.46,15.53,11.21
2022,cocaine,FI,Mariehamn,06.03,24.36,20.4,33.73,46.6,17.3,9.37,13.25,29.51,22.54
2022,cocaine,FI,Mikkeli,0.93,0.76,0.58,03.09,3.89,1.29,0.49,0.73,2.21,1.57
2022,cocaine,FI,Oulu,7.95,4.29,4.57,6.94,9.95,09.08,7.67,6.64,7.64,7.21
2022,cocaine,FI,Pietarsaari,0.64,0.9,0.43,0.62,1.22,0.82,0.15,0.56,0.77,0.68
2022,cocaine,FI,Pori,04.08,3.66,4.77,5.88,12.58,9.56,5.89,4.55,8.2,6.63
2022,cocaine,FI,Rauma,1.91,1.59,4.95,12.44,12.32,7.29,2.84,2.11,9.25,6.19
2022,cocaine,FI,Rovaniemi,1.37,03.09,1.96,0.82,8.19,6.97,1.89,2.12,4.49,3.47
2022,cocaine,FI,Salo,7.83,16.07,7.21,23.73,17.05,37.57,36.98,20.29,21.39,20.92
2022,cocaine,FI,Savonlinna,0.93,0.7,1.71,2.33,0.84,1.25,5.93,2.52,1.53,1.96
2022,cocaine,FI,Seinäjoki,1.86,3.61,5.23,4.61,6.88,3.2,2.74,2.74,4.98,04.02
2022,cocaine,FI,Tampere,13.6,10.73,14.39,26.47,11.62,05.08,10.58,11.64,14.39,13.21
2022,cocaine,FI,Turku,11.03,10.73,14.12,21.87,37.77,20.12,12.39,11.38,23.47,18.29
2022,cocaine,FI,Vaasa,2.31,03.03,1.54,1.26,01.08,1.94,1.54,2.29,1.46,1.81
2022,cocaine,FI,Vihti,40.78,27.75,23.24,46.79,37.83,33.67,13.89,27.47,35.38,31.99
2022,cocaine,GR,Athens,111.44,105.44,97.3,104.07,115.96,101.36,92.39,103.09,104.67,103.99
2022,cocaine,HR,Zagreb,371.77,220.37,773.52,429.91,352.44,362.46,297.86,296.66,479.58,401.19
2022,cocaine,IS,Reykjavik Klettagarðar,346.74,382.57,513.3,743.21,670.57,486.21,518.31,415.87,603.32,522.99
2022,cocaine,IT,Bozen,340.95,366.72,351.69,419.9,421.86,316.69,350.28,352.65,377.53,366.87
2022,cocaine,IT,Milan,337.4,391.13,373.17,493.23,449.7,352.84,333.27,353.93,417.23,390.11
2022,cocaine,LT,Kaunas,91.84,104.64,126.56,194.47,234.4,154.06,119.11,105.2,177.37,146.44
2022,cocaine,LT,Klaipeda,51.66,56.85,69.85,53.58,92.47,111.96,64.32,57.61,81.96,71.53
2022,cocaine,LT,Vilnius,96.22,92.6,104.33,192.59,190.16,115.78,74.44,87.75,150.71,123.73
2022,cocaine,LV,Riga,168.11,150.96,170.89,252.04,317.95,227.4,123.93,147.66,242.07,201.61
2022,cocaine,NL,Amsterdam,951.06,938.94,1089.47,1237.75,1512.58,1266.58,1000.6,963.53,1276.6,1142.43
2022,cocaine,NL,Eindhoven,621.21,635.42,706.88,829.28,857.69,721.38,623.84,626.82,778.81,713.67
2022,cocaine,NL,Utrecht,532.6,575.78,705.45,794.5,777.43,621.46,554.15,554.18,724.71,651.63
2022,cocaine,PL,Krakow P,58.58,92.24,80.41,104.29,98.69,77.54,63.25,71.36,90.23,82.14
2022,cocaine,PT,Almada,380.7,613.87,311.99,670.07,600.05,425.78,309.79,434.78,501.97,473.18
2022,cocaine,PT,Lisbon,739.2,647.58,707.2,776.59,1000.44,692.84,559.8,648.86,794.27,731.95
2022,cocaine,PT,Porto,291.59,232.61,210.53,268.99,336.11,293.2,227.95,250.72,277.21,265.85
2022,cocaine,SE,Gävle,79.96,69.51,96.31,196.21,208.07,99.46,98.11,82.53,150.01,121.09
2022,cocaine,SE,Sandviken,,107.07,81,115.16,160.24,100.03,74.87,90.97,114.11,106.4
2022,cocaine,SE,Växjö,39.78,37.46,49.15,116.71,104.12,51.08,21.12,32.79,80.27,59.92
2022,cocaine,SI,Domžale-Kamnik,258.57,247.69,219.75,255.51,285.18,286.31,202.73,236.33,261.69,250.82
2022,cocaine,SI,Koper,285.17,346.93,333.37,473.75,277.37,339.05,378.89,337,355.89,347.79
2022,cocaine,SI,Kranj,174.46,170.4,168.56,295.57,222.32,145.37,139.3,161.39,207.95,188
2022,cocaine,SI,Ljubljana,404.06,459.39,466.19,543.26,548.49,375.5,469.22,444.22,483.36,466.59
2022,cocaine,SI,Maribor,189.34,209.27,210.77,337.19,319.44,226.8,190.5,196.37,273.55,240.47
2022,cocaine,SI,Novo mesto,207.62,198.14,253.24,397.89,367.22,222.32,181.49,195.75,310.17,261.13
2022,cocaine,SI,Velenje,212.85,175.7,229.74,271.8,189.12,171.8,156.33,181.63,215.62,201.05
2022,cocaine,SK,Bratislava C,139.59,243.01,321.09,335.82,204.17,176.02,165.92,182.84,259.27,226.52
2022,cocaine,SK,Piestany,32.24,27.96,7.85,86.45,70.9,38.48,25.43,28.54,50.92,41.33
2022,cocaine,TR,Adana,7.28,08.01,08.05,10.42,13.22,10.65,5.96,07.08,10.59,09.09
2022,cocaine,TR,Istanbul (II-VII),53.01,64.41,43.95,65.84,62.64,66.53,57.28,58.23,59.74,59.09
2023,methamphetamine,AT,Graz,8.53,8.52,15.21,20.54,11.09,8.24,8.71,8.59,13.77,11.55
2023,methamphetamine,AT,Hall-Wattens,6.96,02.09,4.24,2.95,5.39,03.04,3.28,4.11,3.9,3.99
2023,methamphetamine,AT,Innsbruck,13.47,11.53,11.48,11.27,13.84,10.77,10.43,11.81,11.84,11.83
2023,methamphetamine,AT,Kapfenberg,1.18,1.85,2.18,2.65,2.81,2.95,2.59,1.87,2.65,2.32
2023,methamphetamine,AT,Klagenfurt,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,AT,Knittelfeld,0.77,02.12,1.7,2.9,0.81,1.86,1.71,1.53,1.82,1.69
2023,methamphetamine,AT,Kufstein,2.45,1.67,2.31,1.44,1.99,0.7,0.68,1.6,1.61,1.61
2023,methamphetamine,AT,Purgstall,1.44,3.31,6.13,8.91,9.68,9.65,5.61,3.45,8.59,6.39
2023,methamphetamine,AT,Region Millstättersee,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,AT,Salzburg,3.34,03.11,3.52,3.81,3.25,3.4,1.26,2.57,3.49,3.1
2023,methamphetamine,AT,Steyr,20.17,14.83,21.46,25.44,21.21,17.6,16.88,17.29,21.43,19.66
2023,methamphetamine,AT,Strass im Zillertal,6.19,03.08,2.51,2.74,1.88,03.06,06.04,5.34,2.55,3.74
2023,methamphetamine,AT,Wasserverband Hofsteig,0.78,0.77,1.55,0.74,1.59,0.8,0.77,0.77,1.17,1
2023,methamphetamine,AT,Wien,20.51,22.05,21.8,21,21.6,18.39,20.28,20.95,20.7,20.81
2023,methamphetamine,AT,Wiener Neustadt,32.58,29.86,27.69,32.67,32.68,39.79,25.8,29.41,33.21,31.58
2023,methamphetamine,AT,Wildon,7.41,8.69,6.74,10.59,7.73,7.19,9.71,8.6,08.06,8.29
2023,methamphetamine,AU,Australia (55 sites),453.55,454.45,462.19,557.63,519.67,442.82,434.88,447.63,495.58,475.03
2023,methamphetamine,BE,Antwerp Zuid,34.67,54.95,30.66,40.25,62.72,49.64,37.91,42.51,45.82,44.4
2023,methamphetamine,BE,Brussels,20.39,14.74,15.53,16.09,7.16,20.28,20.95,18.69,14.77,16.45
2023,methamphetamine,CH,Basel,18.59,17.03,17.89,18.05,20.98,17.59,17.44,17.68,18.63,18.22
2023,methamphetamine,CH,Berne,16.76,24.74,21.2,17.29,19,39.14,19.55,20.35,24.16,22.53
2023,methamphetamine,CH,Geneva,11.44,11,13.75,11.81,15.64,12.6,12.44,11.63,13.45,12.67
2023,methamphetamine,CH,Zurich,53.1,60.63,57.51,59.15,84.16,59.16,59.7,57.81,64.99,61.92
2023,methamphetamine,CL,Concepción,5.7,7.76,17.07,13.96,14.77,14.73,20.21,11.22,15.13,13.46
2023,methamphetamine,CL,Lebu,3.42,2.71,4.29,11.89,10.02,4.91,9.42,5.18,7.78,6.67
2023,methamphetamine,CL,Los Angeles,6.13,8.93,14.75,11.53,11.02,16,12.03,09.03,13.32,11.48
2023,methamphetamine,CY,Agia Napa,1.47,03.01,3.93,07.05,5.23,9.99,2.15,2.24,6.55,4.7
2023,methamphetamine,CY,Larnaca,6.61,06.02,9.82,2.57,6.65,23.91,19.08,10.63,10.74,10.69
2023,methamphetamine,CY,Limassol,07.01,6.78,30.27,28.6,32.44,15.25,12.34,8.71,26.64,18.96
2023,methamphetamine,CY,Nicosia (2),09.03,9.93,07.04,8.77,5.11,12.74,11.59,10.18,8.41,9.17
2023,methamphetamine,CY,Paphos,19.47,12.66,13.31,17.13,14.43,25.37,13.39,15.17,17.56,16.54
2023,methamphetamine,CZ,Brno,234.38,325.72,333.15,443.86,223.8,283.08,310.13,290.08,320.97,307.73
2023,methamphetamine,CZ,České Budějovice,646.86,605.13,672.13,346.79,629.27,642.44,603.67,618.55,572.66,592.33
2023,methamphetamine,CZ,Karlovy Vary,364.85,280.74,286.42,338.2,303.89,269.95,299.38,314.99,299.61,306.2
2023,methamphetamine,CZ,Ostrava,635.65,556.69,641.51,751.98,569.6,597.99,547.67,580,640.27,614.44
2023,methamphetamine,CZ,Plzeň,281.99,304.33,180.36,384.51,368.31,350.9,354.36,313.56,321.02,317.82
2023,methamphetamine,DE,Chemnitz,380.59,282.48,352.82,353.15,395.07,315.28,344.96,336.01,354.08,346.34
2023,methamphetamine,DE,Dortmund,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,DE,Dresden,321.4,318.52,367.67,336.49,270.89,300.21,302.61,314.18,318.82,316.83
2023,methamphetamine,DE,Erfurt,349.44,338.79,319.02,293.21,349.63,359.59,331.28,339.83,330.36,334.42
2023,methamphetamine,DE,Magdeburg,155.62,152.26,164.79,159.24,172.22,169.08,169.96,159.28,166.33,163.31
2023,methamphetamine,DE,Munich G,11.67,7.51,8.5,16.65,17,22.09,17.08,12.09,16.06,14.36
2023,methamphetamine,DE,Nuremberg,169.02,158.36,180.53,181,172.95,164.94,148.4,158.6,174.85,167.89
2023,methamphetamine,DE,Saarbrücken (2),03.04,01.09,0.5,1.63,1.8,0.74,1.67,2.2,1.17,1.61
2023,methamphetamine,DK,Aarhus,1.42,1.54,3.22,1.8,1.34,1.41,1.9,1.62,1.94,1.81
2023,methamphetamine,EE,Tallinn,1.44,1.62,0.67,2.96,1.46,1.67,1.58,1.55,1.69,1.63
2023,methamphetamine,EE,Tartu,7.22,10.04,10.5,16.43,12.05,11.35,4.28,7.18,12.58,10.27
2023,methamphetamine,ES,Barcelona,71.33,56.98,64.84,54.31,54.99,49.99,66.86,65.06,56.03,59.9
2023,methamphetamine,ES,Castellon,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,ES,Granada,0.42,0.44,1.23,0.97,0.62,0.4,01.02,0.63,0.8,0.73
2023,methamphetamine,ES,Lleida,16.34,0.32,0.3,0.32,0.34,0.33,0.31,5.66,0.32,2.61
2023,methamphetamine,ES,Santiago,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,ES,Valencia (3),1.91,1.83,1.5,2.43,,,02.09,1.93,2.12,02.01
2023,methamphetamine,FI,Espoo,12.26,20.26,20.02,21.83,22.64,20.08,19.48,17.34,21.14,19.51
2023,methamphetamine,FI,Helsinki,25.08,33.29,33.21,35.81,32.33,30.11,31.81,30.06,32.86,31.66
2023,methamphetamine,FI,Tampere,8.9,5.61,5.71,7.24,12.43,7.37,4.21,6.24,8.19,7.35
2023,methamphetamine,FI,Turku,6.42,4.78,5,5.21,07.07,6.48,4.76,5.32,5.94,5.68
2023,methamphetamine,FR,Paris Seine Centre,29.8,32.57,28.5,41.05,50.49,30.21,27.97,30.11,37.56,34.37
2023,methamphetamine,GB,Bristol,,,5.53,7.98,02.02,4.82,06.06,06.06,5.64,5.7
2023,methamphetamine,H,Debrecen,0.23,0.21,0.2,0.89,0.5,0.72,0.21,0.22,0.58,0.42
2023,methamphetamine,HR,Zagreb,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,IS,Reykjavik Klettagarðar,23.57,28.24,42.04,21.6,19.98,26.44,25.35,25.72,27.51,26.74
2023,methamphetamine,IT,Bozen,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,IT,Milan,16.87,14.95,16.62,15.56,16.31,15.52,17.41,16.41,16,16.18
2023,methamphetamine,KR,Seoul,3.74,03.01,2.78,3.6,3.95,4.14,2.59,3.12,3.62,3.4
2023,methamphetamine,LT,Kaunas,17.4,14.03,9.85,10.37,13.11,13.31,14.92,15.45,11.66,13.28
2023,methamphetamine,LT,Klaipeda,0.88,0.78,0.71,0.3,0.93,0.95,1.18,0.95,0.73,0.82
2023,methamphetamine,LT,Vilnius,5.32,4.89,3.61,02.05,04.08,4.42,5.59,5.27,3.54,4.28
2023,methamphetamine,LU,Boevange,1.32,0.37,0.37,0.37,,,0.85,0.85,0.37,0.66
2023,methamphetamine,LU,Mamer,1.33,2.53,0.83,1.2,1.43,1.23,1.12,1.66,1.17,1.38
2023,methamphetamine,LU,Mersch,0.22,0.25,0.25,0.23,0.27,1.93,0.33,0.27,0.67,0.5
2023,methamphetamine,LV,Riga,20.89,16.95,22.34,22.47,27.96,17.05,22.04,19.96,22.46,21.39
2023,methamphetamine,NL,Amsterdam,35.6,32.55,34.79,41.1,48.36,52.45,39.46,35.87,44.18,40.62
2023,methamphetamine,NL,Eindhoven,41.12,52.15,25.19,14.57,29.78,18.73,28.08,40.45,22.07,29.95
2023,methamphetamine,NL,Leeuwarden,2.99,3.89,09.08,144.57,6.48,5.71,7.15,4.68,41.46,25.69
2023,methamphetamine,NL,Rotterdam (2),13.44,13.95,8.22,13.11,15.38,11.6,10.89,12.76,12.08,12.37
2023,methamphetamine,NL,Utrecht,6.16,6.58,07.09,2.41,5.5,2.6,04.09,5.61,4.4,4.92
2023,methamphetamine,NZ,Auckland,804.9,,504.46,456.18,294,370.62,,804.9,406.32,486.03
2023,methamphetamine,NZ,Christchurch,111.63,108.68,114.76,124.8,117.73,70.37,57.76,92.69,106.92,100.82
2023,methamphetamine,NZ,Queenstown,16.6,24.39,14.89,26.09,16.01,31.87,32.36,24.45,22.22,23.17
2023,methamphetamine,NZ,Wellington (M1+M2),74.26,89.82,99.29,92.73,85.59,78.86,62.38,75.48,89.12,83.27
2023,methamphetamine,PL,Krakow P,4.57,6.94,8.59,6.93,3.25,1.71,4.14,5.22,5.12,5.16
2023,methamphetamine,PT,Almada,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,PT,Lisbon,6.56,5.35,6.71,3.85,07.04,5.46,7.7,6.54,5.76,6.1
2023,methamphetamine,PT,Porto,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,RO,Bucharest,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,SE,Gävle,05.03,2.27,2.76,4,3.2,4.73,5.17,4.16,3.67,3.88
2023,methamphetamine,SE,Uppsala,0.84,0.86,0.79,0.82,01.07,1,0.87,0.86,0.92,0.89
2023,methamphetamine,SE,Växjö,0.33,0.21,0.21,0.2,0.22,0.2,0.18,0.24,0.21,0.22
2023,methamphetamine,SI,Domžale-Kamnik,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,SI,Koper,1.29,0.99,0.73,0.3,0.31,0.3,1.55,1.28,0.41,0.78
2023,methamphetamine,SI,Kranj,0.72,1.37,1.13,2.18,0.94,1.83,0.63,0.91,1.52,1.26
2023,methamphetamine,SI,Ljubljana,8.81,09.04,9.56,8.59,9.44,12.42,9.91,9.25,10,9.68
2023,methamphetamine,SI,Maribor,0.21,0.19,0.19,0.17,0.8,0.7,0.52,0.31,0.47,0.4
2023,methamphetamine,SI,Novo mesto,4,1.78,3.82,01.06,0.16,0.15,01.06,2.28,1.3,1.72
2023,methamphetamine,SI,Velenje,0,0,0,0,0,0,0,0,0,0
2023,methamphetamine,SK,Bratislava C,179.07,180.57,270.43,246.86,270.4,290.13,249.35,203,269.46,240.97
2023,methamphetamine,SK,Piestany,274.46,248.07,271.8,226.3,278.54,110.38,186.14,236.22,221.75,227.95
