Year;Metabolite;Site ID;Country;City;Wednesday;Thursday;Friday;Saturday;Sunday;Monday;Tuesday;Weekday mean;Weekend mean;Daily mean;Latitude;Longitude;Location;City;Country: City
2022;cocaine;BE002;BE;Antwerp Zuid;1582.68;3175.71;2295.28;1767.23;2154.56;3996.27;1697.97;2152.12;2553.33;2381.39;51.2;50861;Antwerpen-Zuid;Antwerp Zuid;BE: Antwerp Zuid
2022;cocaine;BE005;BE;Brussels;931.81;865.82;1189;1159.42;1125.32;828.32;793.93;863.85;1075.51;984.8;50.86;49766;Brussel-Noord;Brussels;BE: Brussels
2022;cocaine;CH001;CH;Basel;820.86;681.95;839.81;1098.47;972.96;738.54;712.21;738.34;912.44;837.83;47.56;21732;ARA Basel;Basel;CH: Basel
2022;cocaine;CH002;CH;Berne;484.77;456.49;687;621.49;627.14;451.72;420.86;454.04;596.84;535.64;46.83;22828;ARA Bern;Berne;CH: Berne
2022;cocaine;CH003;CH;Geneva;723.42;697.08;945.89;834.32;987.99;598.32;600.76;673.76;841.63;769.69;46.2;42887;STEP SIG;Geneva;CH: Geneva
2022;cocaine;CH008;CH;Zurich;1025.93;838.18;946.15;1060.7;1237.11;787.1;622.47;828.86;1007.76;931.09;47.37;18841;Werdhölzli;Zurich;CH: Zurich
2022;cocaine;CY001;CY;Agia Napa;56.61;45878;32721;33.75;61.64;44.32;28.31;31.57;37.15;34.76;3,49908E+15;3,4E+14;Sewage treatment plant of Agia Napa-Paralimni;Agia Napa;CY: Agia Napa
2022;cocaine;CY002;CY;Larnaca;36.37;46357;7;30.78;61.87;36.03;35.09;27.91;33.92;31.34;3,49152E+16;3,36362E+14;Sewage Bioard of Larnaca;Larnaca;CY: Larnaca
2022;cocaine;CY003;CY;Limassol;86;54.44;75.31;130.98;144.99;123.08;75.86;72.1;118.59;98.67;34.69;33.02;Sewerage Board of Limassol-Amathus (SBLA);Limassol;CY: Limassol
2022;cocaine;CY005;CY;Nicosia (2);40.99;42.15;40.67;52.62;56.56;58.95;30.88;38.01;52.2;46.12;35.17;33.4;"Sewage treatment plant of Pano Deftera (Anthoupoli)-Sewerage Board of Nicosia; Sewage treatment plant of Vathia Gonia-Sewerage Board of Nicosia";Nicosia (2);CY: Nicosia (2)
2022;cocaine;CY007;CY;Paphos;21.56;25.23;27.74;43.2;49.38;32.84;26.22;24.34;38.29;32.31;3,47759E+16;3,24216E+14;Sewage Borad of Pafos;Paphos;CY: Paphos
2022;cocaine;CZ001;CZ;Brno;40.9;66.07;68.98;79.68;155.9;134.78;92.83;66.6;109.84;91.31;4919506;16606837;Waterworks and sewage of city Brno;Brno;CZ: Brno
2022;cocaine;CZ002;CZ;?eské Bud?jovice;110.24;45.93;78.43;84.72;131.83;168.65;86.87;81.01;115.91;100.95;48.96;14.46;UCOV CB;?eské Bud?jovice;CZ: ?eské Bud?jovice
2022;cocaine;CZ003;CZ;Karlovy Vary;74.16;243.57;138.13;180.48;64.04;59.08;67.55;128.43;110.43;118.14;5023204;1287099;?OV Karloy Vary;Karlovy Vary;CZ: Karlovy Vary
2022;cocaine;CZ004;CZ;Ostrava;51.75;47.87;;89.8;123.32;63.6;53.74;51.12;92.24;71.68;49833864;18281034;Ú?OV Ostrava;Ostrava;CZ: Ostrava
2022;cocaine;CZ006;CZ;Prague (2);599.12;414.46;339.52;412.8;445.66;789.69;592.56;535.38;496.92;513.4;5011584348;1439671894;Ú?OV Praha;Prague (2);CZ: Prague (2)
2022;cocaine;DE001;DE;Berlin (4);458.07;376.72;543.48;637.67;905.74;472.5;453.45;425.77;620.66;541.34;52.52;45760;Berlin (4);Berlin (4);DE: Berlin (4)
2022;cocaine;DE008;DE;Chemnitz;14.19;21.38;26.56;34.18;38.73;27.74;;17.78;459.00;27.13;50827845;1292137;Chemnitz;Chemnitz;DE: Chemnitz
2022;cocaine;DE009;DE;Dortmund;271.86;333.38;420.88;315.29;460.96;295.66;;302.62;373.2;349.67;51.52;53509;Deusen;Dortmund;DE: Dortmund
2022;cocaine;DE010;DE;Dresden;45868;40.94;48.12;65.76;73.68;43.64;38.92;36.64;57.8;48.73;5105089;1373832;Dresden-Kaditz;Dresden;DE: Dresden
2022;cocaine;DE011;DE;Dülmen;81.69;68.3;130.14;212.71;211.11;;67.51;72.5;184.65;128.58;51.84;46935;Dülmen;Dülmen;DE: Dülmen
2022;cocaine;DE012;DE;Erfurt;47.33;84.58;53.12;130.48;120.26;66.56;45.81;59.24;92.61;78.31;50984768;1102988;Erfurt;Erfurt;DE: Erfurt
2022;cocaine;DE023;DE;Magdeburg;135.5;196.46;171.62;243.12;269.12;222.38;184.02;171.99;226.56;203.17;52120533;11627624;Magdeburg;Magdeburg;DE: Magdeburg
2022;cocaine;DE026;DE;Munich G;192.66;218.42;223.31;322.38;300.13;221.37;176.62;195.9;266.8;236.41;48.14;21490;Gut Grosslappen;Munich G;DE: Munich G
2022;cocaine;DE028;DE;Nuremberg;45.93;49.76;63.98;82.48;90.43;55.77;44.63;46.77;73.17;61.86;49452102;11076665;Nürnberg;Nuremberg;DE: Nuremberg
2022;cocaine;DE030;DE;Saarbrücken (2);208.82;171.56;145.06;188.92;235.96;223.91;195.46;191.95;198.46;195.67;49240157;6996933;"Brebach; Burbach";Saarbrücken (2);DE: Saarbrücken (2)
2022;cocaine;DK003;DK;Copenhagen;438.92;405;726.99;1029.23;884.93;607.44;438.94;427.62;812.15;647.35;55.69;22981;Lynetten;Copenhagen;DK: Copenhagen
2022;cocaine;EE001;EE;Kohtla-Järve (2);17.34;45712;22.38;18.46;36.97;64.7;48.21;29.92;35.63;33.18;59397474;27279751;Kohtla-Järve (2);Kohtla-Järve (2);EE: Kohtla-Järve (2)
2022;cocaine;EE005;EE;Tallinn;155.29;164.95;244.57;206.86;247.84;218.26;175.03;165.09;229.38;201.83;59436962;24753574;AS Tallinna Vesi;Tallinn;EE: Tallinn
2022;cocaine;ES001;ES;Barcelona;339.39;444.52;715.78;896.36;951.39;485.46;522.94;435.62;762.25;622.26;41.43;35431;Baix Llobregat;Barcelona;ES: Barcelona
2022;cocaine;ES002;ES;Castellon;484.1;487.5;540.33;662.1;606.57;632.88;466.59;479.4;610.47;554.3;40.23;-0.12;EDAR Castellón;Castellon;ES: Castellon
2022;cocaine;ES004;ES;Lleida;734.72;572.62;570.88;1061.06;985.27;820.69;571.53;626.29;859.47;759.54;41617592;0.620015;EDAR Lleida;Lleida;ES: Lleida
2022;cocaine;ES007;ES;Santiago;332.56;425.32;496.03;828.98;676.23;404.02;372.56;376.81;601.31;505.1;42.88;-8.54;Silvouta;Santiago;ES: Santiago
2022;cocaine;ES008;ES;Tarragona;1326.76;1500.66;1733.88;1936.34;1929.49;1557.14;1289.56;1372.33;1789.21;1610.55;4,1119E+15;1,24571E+14;Tarragona;Tarragona;ES: Tarragona
2022;cocaine;ES009;ES;Valencia (3);617.91;576.09;458.54;699.41;899.52;811.08;1006.27;733.42;717.14;724.12;39.46;-0.33;"Pinedo I; Pinedo II; Quart-Benager";Valencia (3);ES: Valencia (3)
2022;cocaine;FI001;FI;Espoo;49.13;53.35;55.04;100.74;109;64.13;45.05;49.18;82.23;68.06;60.16;24.71;Blominmäki;Espoo;FI: Espoo
2022;cocaine;FI002;FI;Helsinki;77.9;83.77;95.95;173.47;202.3;114.49;84.67;82.11;146.55;118.93;60.23;24.99;Viikinmäki;Helsinki;FI: Helsinki
2022;cocaine;FI004;FI;Hämeenlinna;45902;45810;41699;52505;45856;14.26;36251;47908;23316;45846;6099601;2446423;Paroinen;Hämeenlinna;FI: Hämeenlinna
2022;cocaine;FI005;FI;Joensuu;42064;22647;26330;34486;13.13;45839;45844;22341;18810;30803;62.58;29.73;Kuhasalo;Joensuu;FI: Joensuu
2022;cocaine;FI006;FI;Jyväskylä;49035;45812;25324;21855;31352;19419;20880;42826;42583;53114;62.21;25.77;Nenäinniemi;Jyväskylä;FI: Jyväskylä
2022;cocaine;FI007;FI;Kajaani;0.11;0.23;45901;45870;0.23;0.13;0.5;0.28;0.83;0.6;64227;277285;Peuraniemi;Kajaani;FI: Kajaani
2022;cocaine;FI008;FI;Kemi;0.1;0.1;0.1;0.1;0.1;0.11;0.21;0.14;0.1;0.12;6573609;2456363;Peurasaari;Kemi;FI: Kemi
2022;cocaine;FI009;FI;Kokkola;0.75;0.54;0.49;0.6;0.64;0.7;33970;45839;0.61;0.81;6383848;2313048;Hopeakivenlahti;Kokkola;FI: Kokkola
2022;cocaine;FI010;FI;Kotka;21855;15.16;25.94;27.62;30.38;19.48;31.61;19.45;25.86;45984;60.45;26.89;Mussalo;Kotka;FI: Kotka
2022;cocaine;FI011;FI;Kouvola;50983;31656;52048;26268;42948;33298;31199;50253;45785;43678;608679;2670405;Mäkikylä;Kouvola;FI: Kouvola
2022;cocaine;FI012;FI;Kuopio;27607;42491;35765;21.48;49.56;25.97;18.82;33512;27.49;20.39;62.96;45684;Lehtoniemi;Kuopio;FI: Kuopio
2022;cocaine;FI013;FI;Lahti;44.52;59.89;49.92;88.41;99.48;45.41;37.07;47.16;70.81;60.67;60.99;25.65;Kariniemi;Lahti;FI: Lahti
2022;cocaine;FI014;FI;Lappeenranta;0.8;26512;31229;20.99;22.99;47392;31199;53448;15.53;44501;60.93;45743;Toikansuo;Lappeenranta;FI: Lappeenranta
2022;cocaine;FI015;FI;Mariehamn;45722;24.36;45767;33.73;46.6;45733;50284;13.25;29.51;22.54;6009693;1993482;Lotsbroverket;Mariehamn;FI: Mariehamn
2022;cocaine;FI016;FI;Mikkeli;0.93;0.76;0.58;45903;32568;47119;0.49;0.73;44228;20821;6168852;2727217;Metsä-Sairila;Mikkeli;FI: Mikkeli
2022;cocaine;FI017;FI;Oulu;34881;47209;20911;34486;34943;45878;24654;23529;23559;44378;65.05;25.41;Taskila;Oulu;FI: Oulu
2022;cocaine;FI018;FI;Pietarsaari;0.64;0.9;0.43;0.62;44562;0.82;0.15;0.56;0.77;0.68;6367486;2270256;Alheda;Pietarsaari;FI: Pietarsaari
2022;cocaine;FI019;FI;Pori;45873;24167;28216;32264;21520;20699;32629;20180;45696;23163;6148519;2179746;Luotsinmäki;Pori;FI: Pori
2022;cocaine;FI021;FI;Rauma;33239;21551;34790;52932;48549;47300;30713;45963;45901;43617;6112724;2151127;Maanpäänniemi;Rauma;FI: Rauma
2022;cocaine;FI022;FI;Rovaniemi;50041;45903;35065;0.82;43678;35582;32509;45993;54514;53752;66.5;25.72;Alakorkalo;Rovaniemi;FI: Rovaniemi
2022;cocaine;FI023;FI;Salo;30498;45854;44378;23.73;45794;37.57;36.98;20.29;21.39;20.92;6038333;2313333;Salo;Salo;FI: Salo
2022;cocaine;FI024;FI;Savonlinna;0.93;0.7;25934;48611;0.84;45658;34090;19025;19360;35065;61.86;28.85;Pihlajaniemi;Savonlinna;FI: Savonlinna
2022;cocaine;FI025;FI;Seinäjoki;31413;22341;45047;22372;32295;45691;27061;27061;35886;45692;6279446;2282822;Seinäjoki;Seinäjoki;FI: Seinäjoki
2022;cocaine;FI026;FI;Tampere;45821;26938;14.39;26.47;22951;45874;21459;23682;14.39;13.21;61.49;23.77;Viinikanlahti;Tampere;FI: Tampere
2022;cocaine;FI027;FI;Turku;45727;26938;46005;21.87;37.77;46011;51105;50710;23.47;18.29;60.44;22.24;Kakolanmäki;Turku;FI: Turku
2022;cocaine;FI028;FI;Vaasa;47880;45719;19725;46023;45870;34335;19725;47150;53328;29587;63.1;21.62;Patt;Vaasa;FI: Vaasa
2022;cocaine;FI029;FI;Vihti;40.78;27.75;23.24;46.79;37.83;33.67;13.89;27.47;35.38;31.99;6041699;2431965;Nummela;Vihti;FI: Vihti
2022;cocaine;GR001;GR;Athens;111.44;105.44;97.3;104.07;115.96;101.36;92.39;103.09;104.67;103.99;379928017;237658005;City of Athens WWTP;Athens;GR: Athens
2022;cocaine;HR002;HR;Zagreb;371.77;220.37;773.52;429.91;352.44;362.46;297.86;296.66;479.58;401.19;457929993;159463997;Central wastewater treatment plant of the city of Zagreb;Zagreb;HR: Zagreb
2022;cocaine;IS002;IS;Reykjavik Klettagarðar;346.74;382.57;513.3;743.21;670.57;486.21;518.31;415.87;603.32;522.99;64126521;-21817439;Klettagarðar;Reykjavik Klettagarðar;IS: Reykjavik Klettagarðar
2022;cocaine;IT002;IT;Bozen;340.95;366.72;351.69;419.9;421.86;316.69;350.28;352.65;377.53;366.87;4649672;11358;Kläranlage Bozen;Bozen;IT: Bozen
2022;cocaine;IT003;IT;Milan;337.4;391.13;373.17;493.23;449.7;352.84;333.27;353.93;417.23;390.11;454337997;92213602;Nosedo;Milan;IT: Milan
2022;cocaine;LT001;LT;Kaunas;91.84;104.64;126.56;194.47;234.4;154.06;119.11;105.2;177.37;146.44;5489687;2389243;Kaunas;Kaunas;LT: Kaunas
2022;cocaine;LT002;LT;Klaipeda;51.66;56.85;69.85;53.58;92.47;111.96;64.32;57.61;81.96;71.53;5578282;2149279;Klaipeda;Klaipeda;LT: Klaipeda
2022;cocaine;LT003;LT;Vilnius;96.22;92.6;104.33;192.59;190.16;115.78;74.44;87.75;150.71;123.73;54687156;25279651;Vilniaus vandenys;Vilnius;LT: Vilnius
2022;cocaine;LV001;LV;Riga;168.11;150.96;170.89;252.04;317.95;227.4;123.93;147.66;242.07;201.61;5694965;24105186;Riga;Riga;LV: Riga
2022;cocaine;NL001;NL;Amsterdam;951.06;938.94;1089.47;1237.75;1512.58;1266.58;1000.6;963.53;1276.6;1142.43;52375;48666668;RWZI Amsterdam-WEST;Amsterdam;NL: Amsterdam
2022;cocaine;NL002;NL;Eindhoven;621.21;635.42;706.88;829.28;857.69;721.38;623.84;626.82;778.81;713.67;514421082;54800701;RWZI Eindhoven;Eindhoven;NL: Eindhoven
2022;cocaine;NL010;NL;Utrecht;532.6;575.78;705.45;794.5;777.43;621.46;554.15;554.18;724.71;651.63;520858002;51308398;RWZI Utrecht;Utrecht;NL: Utrecht
2022;cocaine;PL003;PL;Krakow P;58.58;92.24;80.41;104.29;98.69;77.54;63.25;71.36;90.23;82.14;50.06;19.94;Krakow Plaszow;Krakow P;PL: Krakow P
2022;cocaine;PT001;PT;Almada;380.7;613.87;311.99;670.07;600.05;425.78;309.79;434.78;501.97;473.18;38675187;-9154345;Mutela;Almada;PT: Almada
2022;cocaine;PT002;PT;Lisbon;739.2;647.58;707.2;776.59;1000.44;692.84;559.8;648.86;794.27;731.95;387044907;-91754999;Alcântara;Lisbon;PT: Lisbon
2022;cocaine;PT003;PT;Porto;291.59;232.61;210.53;268.99;336.11;293.2;227.95;250.72;277.21;265.85;41157944;-8629105;Porto;Porto;PT: Porto
2022;cocaine;SE002;SE;Gävle;79.96;69.51;96.31;196.21;208.07;99.46;98.11;82.53;150.01;121.09;60674622;1714183;Duvbacken ARV;Gävle;SE: Gävle
2022;cocaine;SE004;SE;Sandviken;;107.07;81;115.16;160.24;100.03;74.87;90.97;114.11;106.4;6061667;1676667;Sandviken;Sandviken;SE: Sandviken
2022;cocaine;SE012;SE;Växjö;39.78;37.46;49.15;116.71;104.12;51.08;46012;32.79;80.27;59.92;56858257;14761215;Sundets ARV;Växjö;SE: Växjö
2022;cocaine;SI001;SI;Domžale-Kamnik;258.57;247.69;219.75;255.51;285.18;286.31;202.73;236.33;261.69;250.82;4613788;1459384;Domžale-Kamnik;Domžale-Kamnik;SI: Domžale-Kamnik
2022;cocaine;SI002;SI;Koper;285.17;346.93;333.37;473.75;277.37;339.05;378.89;337;355.89;347.79;45548058;13730188;Central wastewater treatment plant Koper;Koper;SI: Koper
2022;cocaine;SI003;SI;Kranj;174.46;170.4;168.56;295.57;222.32;145.37;139.3;161.39;207.95;188;46242834;14355542;Central wastewater treatment plant Kranj;Kranj;SI: Kranj
2022;cocaine;SI004;SI;Ljubljana;404.06;459.39;466.19;543.26;548.49;375.5;469.22;444.22;483.36;466.59;46056947;14505751;Central wastewater treatment plant Ljubljana;Ljubljana;SI: Ljubljana
2022;cocaine;SI005;SI;Maribor;189.34;209.27;210.77;337.19;319.44;226.8;190.5;196.37;273.55;240.47;4655734;1564591;Maribor;Maribor;SI: Maribor
2022;cocaine;SI006;SI;Novo mesto;207.62;198.14;253.24;397.89;367.22;222.32;181.49;195.75;310.17;261.13;45804211;1516969;Wastewater treatment plant Novo mesto;Novo mesto;SI: Novo mesto
2022;cocaine;SI007;SI;Velenje;212.85;175.7;229.74;271.8;189.12;171.8;156.33;181.63;215.62;201.05;46362274;15110658;Central wastewater treatment plant Šaleške Doline (Šalek Valley);Velenje;SI: Velenje
2022;cocaine;SK002;SK;Bratislava C;139.59;243.01;321.09;335.82;204.17;176.02;165.92;182.84;259.27;226.52;4814925;17106991;Central;Bratislava C;SK: Bratislava C
2022;cocaine;SK004;SK;Piestany;32.24;27.96;31229;86.45;70.9;38.48;25.43;28.54;50.92;41.33;485918007;178019009;Piestany;Piestany;SK: Piestany
2022;cocaine;TR001;TR;Adana;46935;45665;45785;52140;13.22;24016;35186;45876;21824;45909;36991421;3533083;Adana;Adana;TR: Adana
2022;cocaine;TR004;TR;Istanbul (II-VII);53.01;64.41;43.95;65.84;62.64;66.53;57.28;58.23;59.74;59.09;41013;289748;"ATAKÖY; BALTAL?MANI; KADIKÖY; KÜÇÜKÇEKMECE; TUZLA; YEN?KAPI";Istanbul (II-VII);TR: Istanbul (II-VII)
2021;cocaine;AT001;AT;Graz;127.6;121.48;137.75;174.94;179.55;117.31;111.91;124.69;157.27;138.65;47070713;15439504;ARA Graz;Graz;AT: Graz
2021;cocaine;AT002;AT;Hall-Wattens;178.82;165.84;192.33;265.02;273.44;191.52;166.59;175.9;243.33;204.8;4729168;1159284;Abwasserverband Hall in Tirol-Fritzens;Hall-Wattens;AT: Hall-Wattens
2021;cocaine;AT004;AT;Innsbruck;240.42;213.93;253.75;378.65;363.59;199.73;269.2;244.32;313.99;274.18;47269212;11404102;ARA Innsbruck;Innsbruck;AT: Innsbruck
2021;cocaine;AT005;AT;Kapfenberg;84.03;91.98;81.32;138.8;191.87;105.94;70.74;82.02;145.54;109.24;47443562;152901;Kläranlage Kapfenberg;Kapfenberg;AT: Kapfenberg
2021;cocaine;AT010;AT;Kufstein;290.45;402.83;408.91;350.64;708.28;349.09;301.09;350.82;469.34;401.61;47582958;1217077;Abwasserverband Kufstein;Kufstein;AT: Kufstein
2021;cocaine;AT013;AT;Purgstall;18.38;28.18;31.78;34.6;30.99;36.88;16.89;23.81;34.16;28.24;48057812;1513545;GAV Erlauftal;Purgstall;AT: Purgstall
2021;cocaine;AT011;AT;Region Millstättersee;45988;18.71;29.18;32.81;31.82;45682;48.46;30.87;29.88;30.44;4681924;1352146;Wasserverband Millstaettersee;Region Millstättersee;AT: Region Millstättersee
2021;cocaine;AT017;AT;Strass im Zillertal;98.59;107.34;107.53;137.12;141.18;104.15;90.4;100.97;127.48;112.33;47395748;1182211;AIZ Abwasserverband;Strass im Zillertal;AT: Strass im Zillertal
2021;cocaine;AT003;AT;Wasserverband Hofsteig;566.57;153.67;390.22;339.61;573.3;220.75;217.94;332.1;377.89;351.72;474852;96762;ARA Hofsteig;Wasserverband Hofsteig;AT: Wasserverband Hofsteig
2021;cocaine;BE002;BE;Antwerp Zuid;1335.68;1307.06;1594.08;1806.01;1631.2;1770.91;1628.19;1466.25;1736.04;1581.88;51.2;50861;Antwerpen-Zuid;Antwerp Zuid;BE: Antwerp Zuid
2021;cocaine;BE005;BE;Brussels;699.36;682.28;695.82;867.63;928.04;857.41;646.05;680.88;884.36;768.08;50.86;49766;Brussel-Noord;Brussels;BE: Brussels
2021;cocaine;CH001;CH;Basel;729.7;735.06;902.21;738.63;878.21;425.17;547.57;728.64;680.67;708.08;47.56;21732;ARA Basel;Basel;CH: Basel
2021;cocaine;CH002;CH;Berne;518.96;468.83;519.53;606.59;518.57;304.96;572.17;519.87;476.71;501.37;46.83;22828;ARA Bern;Berne;CH: Berne
2021;cocaine;CH003;CH;Geneva;659.29;575.65;723.45;;;;;652.8;;652.8;46.2;42887;STEP SIG;Geneva;CH: Geneva
2021;cocaine;CH007;CH;St. Gallen Hofen;978.3;1318.65;1617.53;1615.07;1558.87;1177.21;1091.16;1251.41;1450.38;1336.68;47.42;50649;St.Gallen H;St. Gallen Hofen;CH: St. Gallen Hofen
2021;cocaine;CH008;CH;Zurich;720.81;685.54;822.09;1044.92;1012.19;683.75;564.79;698.31;913.62;790.58;47.37;18841;Werdhölzli;Zurich;CH: Zurich
2021;cocaine;CY001;CY;Agia Napa;86.51;68.58;82.45;114.61;103.19;256.29;157.84;98.84;158.03;124.21;3,49908E+15;3,4E+14;Sewage treatment plant of Agia Napa-Paralimni;Agia Napa;CY: Agia Napa
2021;cocaine;CY002;CY;Larnaca;28.26;37;36.77;49;72.58;40.8;26634;28.69;54.13;39.59;3,49152E+16;3,36362E+14;Sewage Bioard of Larnaca;Larnaca;CY: Larnaca
2021;cocaine;CY003;CY;Limassol;43.68;105.72;37.11;163.56;92.01;56.35;17.21;50.93;103.97;73.66;34.69;33.02;Sewerage Board of Limassol-Amathus (SBLA);Limassol;CY: Limassol
2021;cocaine;CY005;CY;Nicosia (2);33.63;45806;38.45;67.6;73.97;48.86;42.21;35.83;63.48;47.68;35.17;33.4;"Sewage treatment plant of Pano Deftera (Anthoupoli)-Sewerage Board of Nicosia; Sewage treatment plant of Vathia Gonia-Sewerage Board of Nicosia";Nicosia (2);CY: Nicosia (2)
2021;cocaine;CY007;CY;Paphos;49157;45975;14.38;42.01;62.76;27.69;46235;46692;44.15;25.36;3,47759E+16;3,24216E+14;Sewage Borad of Pafos;Paphos;CY: Paphos
2021;cocaine;CZ001;CZ;Brno;42.52;45.75;61.54;63.38;118.02;123.07;69.85;54.91;101.49;74.87;4919506;16606837;Waterworks and sewage of city Brno;Brno;CZ: Brno
2021;cocaine;CZ002;CZ;?eské Bud?jovice;57.46;45.7;46.97;48.37;80.73;70.5;52.69;50.71;66.53;57.49;48.96;14.46;UCOV CB;?eské Bud?jovice;CZ: ?eské Bud?jovice
2021;cocaine;CZ003;CZ;Karlovy Vary;54.41;59.13;79.5;90.47;68.16;43.87;52.39;61.36;67.5;63.99;5023204;1287099;?OV Karloy Vary;Karlovy Vary;CZ: Karlovy Vary
2021;cocaine;CZ004;CZ;Ostrava;45.54;39.67;54.95;91.61;44.54;18.84;26.22;41.59;51.66;45.91;49833864;18281034;Ú?OV Ostrava;Ostrava;CZ: Ostrava
2021;cocaine;CZ006;CZ;Prague (2);191.59;220.63;239.46;306.81;295.65;221.83;202.84;213.63;274.76;239.83;5011584348;1439671894;Ú?OV Praha;Prague (2);CZ: Prague (2)
2021;cocaine;DE008;DE;Chemnitz;20.36;;26724;45721;33.8;26.66;20.18;14.76;24.82;20.51;50827845;1292137;Chemnitz;Chemnitz;DE: Chemnitz
2021;cocaine;DE009;DE;Dortmund;422.78;;403.37;555.31;489.19;476.84;500.65;442.27;502.63;476.76;51.52;53509;Deusen;Dortmund;DE: Dortmund
2021;cocaine;DE010;DE;Dresden;44.33;33.6;53.36;111.06;28.46;49.51;34.19;41.37;63.01;50.65;5105089;1373832;Dresden-Kaditz;Dresden;DE: Dresden
2021;cocaine;DE011;DE;Dülmen;208.14;246.64;237.83;305.28;220.66;117.67;116.5;202.28;214.54;207.53;51.84;46935;Dülmen;Dülmen;DE: Dülmen
2021;cocaine;DE012;DE;Erfurt;59.95;;68.8;113.91;89;78.33;68.52;65.76;92.56;81.07;50984768;1102988;Erfurt;Erfurt;DE: Erfurt
2021;cocaine;DE023;DE;Magdeburg;157.06;207.02;216.32;306.35;277.6;192.4;198.71;194.78;258.78;222.21;52120533;11627624;Magdeburg;Magdeburg;DE: Magdeburg
2021;cocaine;DE026;DE;Munich G;201.41;;195.42;334.3;215.67;266.98;223.77;206.87;258.15;236.17;48.14;21490;Gut Grosslappen;Munich G;DE: Munich G
2021;cocaine;DE028;DE;Nuremberg;47.23;;75.22;93.97;87.09;68.39;51.58;58.01;84.13;72.94;49452102;11076665;Nürnberg;Nuremberg;DE: Nuremberg
2021;cocaine;DE030;DE;Saarbrücken (2);148.27;;187.87;228.45;235.19;198.07;220.47;185.54;224.22;207.64;49240157;6996933;"Brebach; Burbach";Saarbrücken (2);DE: Saarbrücken (2)
2021;cocaine;DK003;DK;Copenhagen;440.4;445.22;511.73;780.71;680.88;448.1;426.44;455.95;636.56;533.35;55.69;22981;Lynetten;Copenhagen;DK: Copenhagen
2021;cocaine;DK006;DK;Odense;208.32;316.01;320.29;362.63;250.16;320.27;288.36;283.24;311.02;295.15;5,54013E+15;1,03875E+14;Ejby Mølle;Odense;DK: Odense
2021;cocaine;EE004;EE;Narva;23.54;21.51;43.27;89.58;27.34;45830;22.82;27.78;46.33;35.73;5,9375E+15;2,81922E+14;Narva;Narva;EE: Narva
2021;cocaine;EE006;EE;Tartu;41.53;26.89;31.25;201.61;61;41.3;;33.22;101.3;67.26;5,8377E+15;2,67298E+14;AS Tartu Veevärk;Tartu;EE: Tartu
2021;cocaine;ES001;ES;Barcelona;475.89;509.79;607.85;905.12;920.7;532.14;706.15;574.92;785.99;665.38;41.43;35431;Baix Llobregat;Barcelona;ES: Barcelona
2021;cocaine;ES002;ES;Castellon;528.97;516.73;415.39;444.18;686.83;547.65;565.89;506.74;559.55;529.38;40.23;-0.12;EDAR Castellón;Castellon;ES: Castellon
2021;cocaine;ES007;ES;Santiago;382.53;615.27;699.87;592.04;768.73;433.3;337.03;508.67;598.02;546.97;42.88;-8.54;Silvouta;Santiago;ES: Santiago
2021;cocaine;FI001;FI;Espoo;27.43;27.45;37.6;62.58;70.76;40.35;24.27;29.19;57.9;41.49;60.16;24.71;Blominmäki;Espoo;FI: Espoo
2021;cocaine;FI002;FI;Helsinki;40.71;38.64;52.07;91.5;99.95;59.96;40.86;43.07;83.8;60.53;60.23;24.99;Viikinmäki;Helsinki;FI: Helsinki
2021;cocaine;FI026;FI;Tampere;45905;34851;26999;16.76;53966;42583;33329;22828;45880;51745;61.49;23.77;Viinikanlahti;Tampere;FI: Tampere
2021;cocaine;FI027;FI;Turku;4;19511;35582;17.89;20.71;45788;6;31898;16.55;53236;60.44;22.24;Kakolanmäki;Turku;FI: Turku
2021;cocaine;FR005;FR;Paris Seine Centre;414.32;478.29;339.12;442.37;570.58;348.57;398.69;407.6;453.84;427.42;48.95;46419;Seine Centre;Paris Seine Centre;FR: Paris Seine Centre
2021;cocaine;GB001;GB;Bristol;409.93;;;798.02;1297.59;1137.43;601.04;505.49;1077.68;750.71;51503457;-2698444;Avonmouth;Bristol;GB: Bristol
2021;cocaine;GR001;GR;Athens;84.15;87.54;104.84;106.77;109.23;79.58;98.84;93.84;98.53;95.85;379928017;237658005;City of Athens WWTP;Athens;GR: Athens
2021;cocaine;HR002;HR;Zagreb;463.38;460.79;614.24;745.92;667.5;492;396.51;483.73;635.14;548.62;457929993;159463997;Central wastewater treatment plant of the city of Zagreb;Zagreb;HR: Zagreb
2021;cocaine;IT002;IT;Bozen;313.74;328.28;345.53;427.38;423.81;395.29;335.68;330.81;415.5;367.1;4649672;11358;Kläranlage Bozen;Bozen;IT: Bozen
2021;cocaine;IT003;IT;Milan;368.15;382.98;413.25;444.71;415.53;337.71;334.72;374.77;399.31;385.29;454337997;92213602;Nosedo;Milan;IT: Milan
2021;cocaine;LT001;LT;Kaunas;71.22;68.57;77.73;97.57;122.54;90.21;64.95;70.62;103.44;84.69;5489687;2389243;Kaunas;Kaunas;LT: Kaunas
2021;cocaine;LT002;LT;Klaipeda;84.08;65.6;82.94;111.37;151.17;191.62;75.26;76.97;151.39;108.86;5578282;2149279;Klaipeda;Klaipeda;LT: Klaipeda
